,有價證券代號及名稱 ,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
320,03029X　元展26,TW14Z03029X9,2014/11/12,上市,,RWSCCE,
321,030300　威鋒電元富14購01,TW21Z0303002,2021/04/08,上市,,RWSCCA,
322,030301　明基材元富0A購01,TW21Z0303010,2021/04/08,上市,,RWSCCA,
323,030302　中砂康和0A購01,TW21Z0303028,2021/04/08,上市,,RWSCCA,
324,030303　中環康和11購01,TW21Z0303036,2021/04/08,上市,,RWSCCA,
325,030304　群光康和0B購01,TW21Z0303044,2021/04/08,上市,,RWSCCA,
326,030305　威盛康和0A購01,TW21Z0303051,2021/04/08,上市,,RWSCCA,
327,030306　威盛康和0A購02,TW21Z0303069,2021/04/08,上市,,RWSCCA,
328,030307　立隆電康和0A購01,TW21Z0303077,2021/04/08,上市,,RWSCCA,
329,030308　慧洋康和0A購01,TW21Z0303085,2021/04/08,上市,,RWSCCA,
330,030309　慧洋康和0A購02,TW21Z0303093,2021/04/08,上市,,RWSCCA,
331,030310　王品康和0A購01,TW21Z0303101,2021/04/08,上市,,RWSCCA,
332,030311　國票金康和0A購01,TW21Z0303119,2021/04/08,上市,,RWSCCA,
333,030312　威鋒電康和0A購01,TW21Z0303127,2021/04/08,上市,,RWSCCA,
334,030313　大成鋼麥證0B購01,TW21Z0303135,2021/04/08,上市,,RWSCCE,
335,030314　聯電麥證0C購04,TW21Z0303143,2021/04/08,上市,,RWSCCE,
336,030315　台達電麥證11購01,TW21Z0303150,2021/04/08,上市,,RWSCCE,
337,030316　鴻海麥證11購01,TW21Z0303168,2021/04/08,上市,,RWSCCE,
338,030317　台積電麥證0A購04,TW21Z0303176,2021/04/08,上市,,RWSCCE,
339,030318　台積電麥證0B購04,TW21Z0303184,2021/04/08,上市,,RWSCCE,
340,030319　台積電麥證11購02,TW21Z0303192,2021/04/08,上市,,RWSCCE,
341,030320　光磊麥證0B購01,TW21Z0303200,2021/04/08,上市,,RWSCCE,
342,030321　英業達麥證0C購01,TW21Z0303218,2021/04/08,上市,,RWSCCE,
343,030322　凌陽麥證0C購01,TW21Z0303226,2021/04/08,上市,,RWSCCE,
344,030323　聯發科麥證12購02,TW21Z0303234,2021/04/08,上市,,RWSCCE,
345,030324　華新科麥證11購01,TW21Z0303242,2021/04/08,上市,,RWSCCE,
346,030325　長榮麥證0C購01,TW21Z0303259,2021/04/08,上市,,RWSCCE,
347,030326　大立光麥證0C購02,TW21Z0303267,2021/04/08,上市,,RWSCCE,
348,030327　盛群麥證0A購01,TW21Z0303275,2021/04/08,上市,,RWSCCE,
349,030328　矽格麥證0A購01,TW21Z0303283,2021/04/08,上市,,RWSCCE,
350,030329　恆大群益0B購01,TW21Z0303291,2021/04/08,上市,,RWSCCA,
351,030330　宏泰群益0A購01,TW21Z0303309,2021/04/08,上市,,RWSCCA,
352,030331　春源群益0A購01,TW21Z0303317,2021/04/08,上市,,RWSCCA,
353,030332　中鋼構群益0A購01,TW21Z0303325,2021/04/08,上市,,RWSCCA,
354,030333　中鴻群益0B購01,TW21Z0303333,2021/04/08,上市,,RWSCCA,
355,030334　中鴻群益0B購02,TW21Z0303341,2021/04/08,上市,,RWSCCA,
356,030335　泰豐群益0B購01,TW21Z0303358,2021/04/08,上市,,RWSCCA,
357,030336　厚生群益0A購01,TW21Z0303366,2021/04/08,上市,,RWSCCA,
358,030337　聯電群益0B購04,TW21Z0303374,2021/04/08,上市,,RWSCCA,
359,030338　廣宇群益0C購01,TW21Z0303382,2021/04/08,上市,,RWSCCA,
360,030339　台積電群益0C購07,TW21Z0303390,2021/04/08,上市,,RWSCCA,
361,03033X　元展30,TW14Z03033X1,2014/11/12,上市,,RWSCCE,
362,030340　旺宏群益0C購01,TW21Z0303408,2021/04/08,上市,,RWSCCA,
363,030341　華邦電群益0B購02,TW21Z0303416,2021/04/08,上市,,RWSCCA,
364,030342　海悅群益0B購01,TW21Z0303424,2021/04/08,上市,,RWSCCA,
365,030343　致茂群益0B購01,TW21Z0303432,2021/04/08,上市,,RWSCCA,
366,030344　威盛群益0A購01,TW21Z0303440,2021/04/08,上市,,RWSCCA,
367,030345　南亞科群益0B購01,TW21Z0303457,2021/04/08,上市,,RWSCCA,
368,030346　南亞科群益0B購02,TW21Z0303465,2021/04/08,上市,,RWSCCA,
369,030347　圓剛群益0A購01,TW21Z0303473,2021/04/08,上市,,RWSCCA,
370,030348　仲琦群益0A購01,TW21Z0303481,2021/04/08,上市,,RWSCCA,
371,030349　盟立群益0B購01,TW21Z0303499,2021/04/08,上市,,RWSCCA,
372,030350　立隆電群益0A購01,TW21Z0303507,2021/04/08,上市,,RWSCCA,
373,030351　華新科群益0A購01,TW21Z0303515,2021/04/08,上市,,RWSCCA,
374,030352　國揚群益0B購01,TW21Z0303523,2021/04/08,上市,,RWSCCA,
375,030353　國揚群益0B購02,TW21Z0303531,2021/04/08,上市,,RWSCCA,
376,030354　長榮群益0A購04,TW21Z0303549,2021/04/08,上市,,RWSCCA,
377,030355　長榮群益11購01,TW21Z0303556,2021/04/08,上市,,RWSCCA,
378,030356　東森群益0B購01,TW21Z0303564,2021/04/08,上市,,RWSCCA,
379,030357　台航群益0A購01,TW21Z0303572,2021/04/08,上市,,RWSCCA,
380,030358　慧洋群益0B購01,TW21Z0303580,2021/04/08,上市,,RWSCCA,
381,030359　王品群益0A購01,TW21Z0303598,2021/04/08,上市,,RWSCCA,
382,03035X　元展32,TW14Z03035X6,2014/12/05,上市,,RWSCCE,
383,030360　健和興群益0A購01,TW21Z0303606,2021/04/08,上市,,RWSCCA,
384,030361　全漢群益0A購01,TW21Z0303614,2021/04/08,上市,,RWSCCA,
385,030362　健鼎群益0B購01,TW21Z0303622,2021/04/08,上市,,RWSCCA,
386,030363　華晶科群益0A購01,TW21Z0303630,2021/04/08,上市,,RWSCCA,
387,030364　日電貿群益0B購01,TW21Z0303648,2021/04/08,上市,,RWSCCA,
388,030365　聯鈞群益0A購01,TW21Z0303655,2021/04/08,上市,,RWSCCA,
389,030366　揚明光群益0A購01,TW21Z0303663,2021/04/08,上市,,RWSCCA,
390,030367　揚明光群益11購01,TW21Z0303671,2021/04/08,上市,,RWSCCA,
391,030368　晶相光群益0B購01,TW21Z0303689,2021/04/08,上市,,RWSCCA,
392,030369　圓展群益0A購01,TW21Z0303697,2021/04/08,上市,,RWSCCA,
393,030370　國光生群益0A購01,TW21Z0303705,2021/04/08,上市,,RWSCCA,
394,030371　聯德群益0B購01,TW21Z0303713,2021/04/08,上市,,RWSCCA,
395,030372　新唐群益0B購02,TW21Z0303721,2021/04/08,上市,,RWSCCA,
396,030373　界霖群益0A購01,TW21Z0303739,2021/04/08,上市,,RWSCCA,
397,030374　亞翔群益0A購01,TW21Z0303747,2021/04/08,上市,,RWSCCA,
398,030375　聚鼎群益0A購01,TW21Z0303754,2021/04/08,上市,,RWSCCA,
399,030376　安集群益0A購01,TW21Z0303762,2021/04/08,上市,,RWSCCA,
400,030377　安普新群益0B購01,TW21Z0303770,2021/04/08,上市,,RWSCCA,
401,030378　致新群益0B購01,TW21Z0303788,2021/04/08,上市,,RWSCCA,
402,030379　華東群益0A購01,TW21Z0303796,2021/04/08,上市,,RWSCCA,
403,030380　明基材群益0A購01,TW21Z0303804,2021/04/08,上市,,RWSCCA,
404,030381　鼎炫群益0A購01,TW21Z0303812,2021/04/08,上市,,RWSCCA,
405,030382　元金2X元大11購01,TW21Z0303820,2021/04/08,上市,,RWBCCA,
406,030383　大成元大0A購01,TW21Z0303838,2021/04/08,上市,,RWSCCA,
407,030384　佳格元大0A購01,TW21Z0303846,2021/04/08,上市,,RWSCCA,
408,030385　佳格元大0A購02,TW21Z0303853,2021/04/08,上市,,RWSCCA,
409,030386　直得元大0A購01,TW21Z0303861,2021/04/08,上市,,RWSCCA,
410,030387　直得元大0A購02,TW21Z0303879,2021/04/08,上市,,RWSCCA,
411,030388　直得元大0B購01,TW21Z0303887,2021/04/08,上市,,RWSCCA,
412,030389　宏泰元大0A購01,TW21Z0303895,2021/04/08,上市,,RWSCCA,
413,03038X　元展35,TW14Z03038X0,2014/12/05,上市,,RWSCCE,
414,030390　中鋼構元大0A購01,TW21Z0303903,2021/04/08,上市,,RWSCCA,
415,030391　南帝元大11購01,TW21Z0303911,2021/04/08,上市,,RWSCCA,
416,030392　鴻海元大0C購11,TW21Z0303929,2021/04/08,上市,,RWSCCA,
417,030393　鴻海元大11購06,TW21Z0303937,2021/04/08,上市,,RWSCCA,
418,030394　鴻海元大12購03,TW21Z0303945,2021/04/08,上市,,RWSCCA,
419,030395　中環元大0B購01,TW21Z0303952,2021/04/08,上市,,RWSCCA,
420,030396　廣宇元大0A購01,TW21Z0303960,2021/04/08,上市,,RWSCCA,
421,030397　台積電元大0A購07,TW21Z0303978,2021/04/08,上市,,RWSCCA,
422,030398　台積電元大0A購08,TW21Z0303986,2021/04/08,上市,,RWSCCA,
423,030399　矽統元大0A購01,TW21Z0303994,2021/04/08,上市,,RWSCCA,
424,03039X　元展36,TW14Z03039X8,2014/12/05,上市,,RWSCCE,
425,030400　技嘉元大0A購02,TW21Z0304000,2021/04/08,上市,,RWSCCA,
426,030401　威盛元大0A購01,TW21Z0304018,2021/04/08,上市,,RWSCCA,
427,030402　威盛元大0B購01,TW21Z0304026,2021/04/08,上市,,RWSCCA,
428,030403　鼎元元大0A購01,TW21Z0304034,2021/04/08,上市,,RWSCCA,
429,030404　鼎元元大0A購02,TW21Z0304042,2021/04/08,上市,,RWSCCA,
430,030405　鼎元元大0C購01,TW21Z0304059,2021/04/08,上市,,RWSCCA,
431,030406　超豐元大0A購01,TW21Z0304067,2021/04/08,上市,,RWSCCA,
432,030407　超豐元大0A購02,TW21Z0304075,2021/04/08,上市,,RWSCCA,
433,030408　聯發科元大0A購06,TW21Z0304083,2021/04/08,上市,,RWSCCA,
434,030409　聯發科元大12購02,TW21Z0304091,2021/04/08,上市,,RWSCCA,
435,030410　國揚元大0A購01,TW21Z0304109,2021/04/08,上市,,RWSCCA,
436,030411　國揚元大0A購02,TW21Z0304117,2021/04/08,上市,,RWSCCA,
437,030412　長榮元大0C購05,TW21Z0304125,2021/04/08,上市,,RWSCCA,
438,030413　長榮元大0C購06,TW21Z0304133,2021/04/08,上市,,RWSCCA,
439,030414　長榮元大11購01,TW21Z0304141,2021/04/08,上市,,RWSCCA,
440,030415　台驊控元大0A購01,TW21Z0304158,2021/04/08,上市,,RWSCCA,
441,030416　慧洋元大0A購01,TW21Z0304166,2021/04/08,上市,,RWSCCA,
442,030417　潤泰全元大0A購01,TW21Z0304174,2021/04/08,上市,,RWSCCA,
443,030418　潤泰全元大0B購01,TW21Z0304182,2021/04/08,上市,,RWSCCA,
444,030419　潤泰全元大0C購01,TW21Z0304190,2021/04/08,上市,,RWSCCA,
445,030420　威強電元大0A購01,TW21Z0304208,2021/04/08,上市,,RWSCCA,
446,030421　聯詠元大0A購04,TW21Z0304216,2021/04/08,上市,,RWSCCA,
447,030422　聯詠元大11購02,TW21Z0304224,2021/04/08,上市,,RWSCCA,
448,030423　聯詠元大12購01,TW21Z0304232,2021/04/08,上市,,RWSCCA,
449,030424　健鼎元大0A購01,TW21Z0304240,2021/04/08,上市,,RWSCCA,
450,030425　健鼎元大0B購01,TW21Z0304257,2021/04/08,上市,,RWSCCA,
451,030426　益登元大0A購01,TW21Z0304265,2021/04/08,上市,,RWSCCA,
452,030427　益登元大0A購02,TW21Z0304273,2021/04/08,上市,,RWSCCA,
453,030428　群創元大0A購06,TW21Z0304281,2021/04/08,上市,,RWSCCA,
454,030429　群創元大0C購07,TW21Z0304299,2021/04/08,上市,,RWSCCA,
455,030430　群創元大12購02,TW21Z0304307,2021/04/08,上市,,RWSCCA,
456,030431　揚明光元大0A購01,TW21Z0304315,2021/04/08,上市,,RWSCCA,
457,030432　揚明光元大0B購01,TW21Z0304323,2021/04/08,上市,,RWSCCA,
458,030433　新至陞元大0A購01,TW21Z0304331,2021/04/08,上市,,RWSCCA,
459,030434　麗豐元大0A購01,TW21Z0304349,2021/04/08,上市,,RWSCCA,
460,030435　元翎元大0A購01,TW21Z0304356,2021/04/08,上市,,RWSCCA,
461,030436　聯德元大0A購01,TW21Z0304364,2021/04/08,上市,,RWSCCA,
462,030437　聯德元大0A購02,TW21Z0304372,2021/04/08,上市,,RWSCCA,
463,030438　松翰元大0A購03,TW21Z0304380,2021/04/08,上市,,RWSCCA,
464,030439　晶碩元大0A購02,TW21Z0304398,2021/04/08,上市,,RWSCCA,
465,030440　捷敏元大0A購01,TW21Z0304406,2021/04/08,上市,,RWSCCA,
466,030441　申豐元大0A購02,TW21Z0304414,2021/04/08,上市,,RWSCCA,
467,030442　復盛元大0A購01,TW21Z0304422,2021/04/08,上市,,RWSCCA,
468,030443　安普新元大0A購01,TW21Z0304430,2021/04/08,上市,,RWSCCA,
469,030444　安普新元大0C購01,TW21Z0304448,2021/04/08,上市,,RWSCCA,
470,030445　威鋒電元大0A購01,TW21Z0304455,2021/04/08,上市,,RWSCCA,
471,030446　威鋒電元大0B購01,TW21Z0304463,2021/04/08,上市,,RWSCCA,
472,030447　臺股指元大11購04,TW21Z0304471,2021/04/08,上市,,RWICCE,
473,030448　臺股指元大11購05,TW21Z0304489,2021/04/08,上市,,RWICCE,
474,030449　臺股指元大11購06,TW21Z0304497,2021/04/08,上市,,RWICCE,
475,030450　中鴻富邦0C購01,TW21Z0304505,2021/04/08,上市,,RWSCCA,
476,030451　泰豐富邦0A購01,TW21Z0304513,2021/04/08,上市,,RWSCCA,
477,030452　威盛富邦0A購01,TW21Z0304521,2021/04/08,上市,,RWSCCA,
478,030453　超豐富邦0C購01,TW21Z0304539,2021/04/08,上市,,RWSCCA,
479,030454　台航富邦0A購01,TW21Z0304547,2021/04/08,上市,,RWSCCA,
480,030455　慧洋富邦0B購01,TW21Z0304554,2021/04/08,上市,,RWSCCA,
481,030456　潤泰全富邦0C購01,TW21Z0304562,2021/04/08,上市,,RWSCCA,
482,030457　華晶科富邦0A購01,TW21Z0304570,2021/04/08,上市,,RWSCCA,
483,030458　祥碩富邦0A購01,TW21Z0304588,2021/04/08,上市,,RWSCCA,
484,030459　上海銀富邦0B購01,TW21Z0304596,2021/04/08,上市,,RWSCCA,
485,030460　復盛富邦0B購01,TW21Z0304604,2021/04/08,上市,,RWSCCA,
486,030461　威鋒電富邦0A購01,TW21Z0304612,2021/04/08,上市,,RWSCCA,
487,030462　明基材富邦0C購01,TW21Z0304620,2021/04/08,上市,,RWSCCA,
488,030463　威盛中信0A購01,TW21Z0304638,2021/04/09,上市,,RWSCCE,
489,030464　超豐中信0A購01,TW21Z0304646,2021/04/09,上市,,RWSCCE,
490,030465　慧洋中信0A購01,TW21Z0304653,2021/04/09,上市,,RWSCCE,
491,030466　聯德中信0A購01,TW21Z0304661,2021/04/09,上市,,RWSCCE,
492,030467　安普新中信0A購01,TW21Z0304679,2021/04/09,上市,,RWSCCE,
493,030468　廣宇國泰0C購01,TW21Z0304687,2021/04/09,上市,,RWSCCA,
494,030469　聯發科國泰0C購02,TW21Z0304695,2021/04/09,上市,,RWSCCA,
495,030470　聯發科國泰0C購03,TW21Z0304703,2021/04/09,上市,,RWSCCA,
496,030471　強茂國泰0C購01,TW21Z0304711,2021/04/09,上市,,RWSCCA,
497,030472　晶技國泰0C購01,TW21Z0304729,2021/04/09,上市,,RWSCCA,
498,030473　元金2X永豐0A購01,TW21Z0304737,2021/04/09,上市,,RWBCCA,
499,030474　台苯永豐0A購01,TW21Z0304745,2021/04/09,上市,,RWSCCA,
500,030475　聯成永豐0A購01,TW21Z0304752,2021/04/09,上市,,RWSCCA,
501,030476　信錦永豐0A購01,TW21Z0304760,2021/04/09,上市,,RWSCCA,
502,030477　台玻永豐0A購01,TW21Z0304778,2021/04/09,上市,,RWSCCA,
503,030478　正隆永豐0A購01,TW21Z0304786,2021/04/09,上市,,RWSCCA,
504,030479　燁輝永豐0A購01,TW21Z0304794,2021/04/09,上市,,RWSCCA,
505,03047X　元展44,TW14Z03047X1,2014/12/11,上市,,RWSCCE,
506,030480　大成鋼永豐0A購01,TW21Z0304802,2021/04/09,上市,,RWSCCA,
507,030481　新光鋼永豐0A購01,TW21Z0304810,2021/04/09,上市,,RWSCCA,
508,030482　聯電永豐0A購02,TW21Z0304828,2021/04/09,上市,,RWSCCA,
509,030483　凌陽永豐0A購01,TW21Z0304836,2021/04/09,上市,,RWSCCA,
510,030484　聯發科永豐0A購01,TW21Z0304844,2021/04/09,上市,,RWSCCA,
511,030485　長榮永豐0A購02,TW21Z0304851,2021/04/09,上市,,RWSCCA,
512,030486　嘉晶永豐0A購01,TW21Z0304869,2021/04/09,上市,,RWSCCA,
513,030487　京鼎永豐0A購01,TW21Z0304877,2021/04/09,上市,,RWSCCA,
514,030488　群創永豐0A購03,TW21Z0304885,2021/04/09,上市,,RWSCCA,
515,030489　松翰永豐0A購02,TW21Z0304893,2021/04/09,上市,,RWSCCA,
516,030490　帆宣永豐0A購01,TW21Z0304901,2021/04/09,上市,,RWSCCA,
517,030491　力成永豐0A購01,TW21Z0304919,2021/04/09,上市,,RWSCCA,
518,030492　康舒永豐0A購01,TW21Z0304927,2021/04/09,上市,,RWSCCA,
519,030493　惠特永豐0A購01,TW21Z0304935,2021/04/09,上市,,RWSCCA,
520,030494　國喬兆豐0A購01,TW21Z0304943,2021/04/09,上市,,RWSCCA,
521,030495　力山兆豐0A購01,TW21Z0304950,2021/04/09,上市,,RWSCCA,
522,030496　東鋼兆豐0A購01,TW21Z0304968,2021/04/09,上市,,RWSCCA,
523,030497　仁寶兆豐0A購01,TW21Z0304976,2021/04/09,上市,,RWSCCA,
524,030498　新興兆豐0A購01,TW21Z0304984,2021/04/09,上市,,RWSCCA,
525,030499　萬海兆豐0A購01,TW21Z0304992,2021/04/09,上市,,RWSCCA,
526,03049X　元展46,TW14Z03049X7,2014/12/11,上市,,RWSCCE,
527,030500　晶技兆豐0B購01,TW21Z0305007,2021/04/09,上市,,RWSCCA,
528,030501　京鼎兆豐0B購01,TW21Z0305015,2021/04/09,上市,,RWSCCA,
529,030502　群創兆豐0A購01,TW21Z0305023,2021/04/09,上市,,RWSCCA,
530,030503　聯茂兆豐0A購01,TW21Z0305031,2021/04/09,上市,,RWSCCA,
531,030504　矽格兆豐0B購01,TW21Z0305049,2021/04/09,上市,,RWSCCA,
532,030505　T50反1群益0C購01,TW21Z0305056,2021/04/09,上市,,RWBCCA,
533,030506　元金2X群益0A購01,TW21Z0305064,2021/04/09,上市,,RWBCCA,
534,030507　台玻群益0B購01,TW21Z0305072,2021/04/09,上市,,RWSCCA,
535,030508　南亞科群益0B購03,TW21Z0305080,2021/04/09,上市,,RWSCCA,
536,030509　鼎元群益0B購01,TW21Z0305098,2021/04/09,上市,,RWSCCA,
537,03050X　元展47,TW14Z03050X5,2014/12/11,上市,,RWSCCE,
538,030510　強茂群益0A購01,TW21Z0305106,2021/04/09,上市,,RWSCCA,
539,030511　嘉晶群益0A購02,TW21Z0305114,2021/04/09,上市,,RWSCCA,
540,030512　聯詠群益0B購03,TW21Z0305122,2021/04/09,上市,,RWSCCA,
541,030513　益登群益0A購01,TW21Z0305130,2021/04/09,上市,,RWSCCA,
542,030514　景碩群益0B購03,TW21Z0305148,2021/04/09,上市,,RWSCCA,
543,030515　松翰群益0A購01,TW21Z0305155,2021/04/09,上市,,RWSCCA,
544,030516　力成群益0A購01,TW21Z0305163,2021/04/09,上市,,RWSCCA,
545,030517　同欣電群益0A購01,TW21Z0305171,2021/04/09,上市,,RWSCCA,
546,030518　康舒群益0A購01,TW21Z0305189,2021/04/09,上市,,RWSCCA,
547,030519　申豐群益0B購02,TW21Z0305197,2021/04/09,上市,,RWSCCA,
548,030520　惠特群益0B購01,TW21Z0305205,2021/04/09,上市,,RWSCCA,
549,030521　威鋒電群益0B購01,TW21Z0305213,2021/04/09,上市,,RWSCCA,
550,030522　昇陽半群益0A購01,TW21Z0305221,2021/04/09,上市,,RWSCCA,
551,030523　茂順群益0A購01,TW21Z0305239,2021/04/09,上市,,RWSCCA,
552,030524　臺股指群益0A購01,TW21Z0305247,2021/04/09,上市,,RWICCE,
553,030525　臺股指群益0A購02,TW21Z0305254,2021/04/09,上市,,RWICCE,
554,030526　臺股指群益0A購03,TW21Z0305262,2021/04/09,上市,,RWICCE,
555,030527　元黃金凱基0C購01,TW21Z0305270,2021/04/09,上市,,RWBCCA,
556,030528　香港2X凱基0B購01,TW21Z0305288,2021/04/09,上市,,RWBCCA,
557,030529　道瓊銀凱基0C購01,TW21Z0305296,2021/04/09,上市,,RWBCCA,
558,03052X　元展49,TW15Z03052X0,2015/01/08,上市,,RWSCCE,
559,030530　中鴻凱基0A購02,TW21Z0305304,2021/04/09,上市,,RWSCCA,
560,030531　大成鋼凱基0A購02,TW21Z0305312,2021/04/09,上市,,RWSCCA,
561,030532　泰豐凱基0B購01,TW21Z0305320,2021/04/09,上市,,RWSCCA,
562,030533　台達電凱基0A購01,TW21Z0305338,2021/04/09,上市,,RWSCCA,
563,030534　國巨凱基0A購03,TW21Z0305346,2021/04/09,上市,,RWSCCA,
564,030535　華邦電凱基0A購05,TW21Z0305353,2021/04/09,上市,,RWSCCA,
565,030536　威盛凱基0A購01,TW21Z0305361,2021/04/09,上市,,RWSCCA,
566,030537　圓剛凱基0A購01,TW21Z0305379,2021/04/09,上市,,RWSCCA,
567,030538　聯發科凱基0A購04,TW21Z0305387,2021/04/09,上市,,RWSCCA,
568,030539　聯發科凱基0B購04,TW21Z0305395,2021/04/09,上市,,RWSCCA,
569,030540　盟立凱基0B購01,TW21Z0305403,2021/04/09,上市,,RWSCCA,
570,030541　長榮凱基0A購07,TW21Z0305411,2021/04/09,上市,,RWSCCA,
571,030542　健和興凱基0B購01,TW21Z0305429,2021/04/09,上市,,RWSCCA,
572,030543　大立光凱基0A購06,TW21Z0305437,2021/04/09,上市,,RWSCCA,
573,030544　大立光凱基0A購07,TW21Z0305445,2021/04/09,上市,,RWSCCA,
574,030545　聯詠凱基12購01,TW21Z0305452,2021/04/09,上市,,RWSCCA,
575,030546　京鼎凱基0A購02,TW21Z0305460,2021/04/09,上市,,RWSCCA,
576,030547　元翎凱基0A購01,TW21Z0305478,2021/04/09,上市,,RWSCCA,
577,030548　松翰凱基0C購01,TW21Z0305486,2021/04/09,上市,,RWSCCA,
578,030549　申豐凱基0A購02,TW21Z0305494,2021/04/09,上市,,RWSCCA,
579,030550　申豐凱基11購01,TW21Z0305502,2021/04/09,上市,,RWSCCA,
580,030551　惠特凱基0A購01,TW21Z0305510,2021/04/09,上市,,RWSCCA,
581,030552　元金2X統一0C購01,TW21Z0305528,2021/04/09,上市,,RWBCCA,
582,030553　中鴻統一0B購01,TW21Z0305536,2021/04/09,上市,,RWSCCA,
583,030554　中鴻統一0C購01,TW21Z0305544,2021/04/09,上市,,RWSCCA,
584,030555　華邦電統一0C購01,TW21Z0305551,2021/04/09,上市,,RWSCCA,
585,030556　威盛統一0C購01,TW21Z0305569,2021/04/09,上市,,RWSCCA,
586,030557　威盛統一0C購02,TW21Z0305577,2021/04/09,上市,,RWSCCA,
587,030558　南亞科統一0C購02,TW21Z0305585,2021/04/09,上市,,RWSCCA,
588,030559　南亞科統一0C購03,TW21Z0305593,2021/04/09,上市,,RWSCCA,
589,030560　長榮統一0C購03,TW21Z0305601,2021/04/09,上市,,RWSCCA,
590,030561　長榮統一11購01,TW21Z0305619,2021/04/09,上市,,RWSCCA,
591,030562　裕民統一0B購02,TW21Z0305627,2021/04/09,上市,,RWSCCA,
592,030563　華晶科統一0C購03,TW21Z0305635,2021/04/09,上市,,RWSCCA,
593,030564　華晶科統一11購01,TW21Z0305643,2021/04/09,上市,,RWSCCA,
594,030565　創意統一0C購01,TW21Z0305650,2021/04/09,上市,,RWSCCA,
595,030566　松翰統一0C購01,TW21Z0305668,2021/04/09,上市,,RWSCCA,
596,030567　惠特統一0C購02,TW21Z0305676,2021/04/09,上市,,RWSCCA,
597,030568　安普新統一0C購01,TW21Z0305684,2021/04/09,上市,,RWSCCA,
598,030569　台積電日盛12購01,TW21Z0305692,2021/04/09,上市,,RWSCCA,
599,030570　友達日盛0A購02,TW21Z0305700,2021/04/09,上市,,RWSCCA,
600,030571　彩晶日盛0C購01,TW21Z0305718,2021/04/09,上市,,RWSCCA,
601,030572　聯發科台新0A購01,TW21Z0305726,2021/04/09,上市,,RWSCCE,
602,030573　滬深2X富邦0C購01,TW21Z0305734,2021/04/09,上市,,RWBCCA,
603,030574　仁寶富邦0C購01,TW21Z0305742,2021/04/09,上市,,RWSCCA,
604,030575　國巨富邦0B購02,TW21Z0305759,2021/04/09,上市,,RWSCCA,
605,030576　宏達電富邦0A購01,TW21Z0305767,2021/04/09,上市,,RWSCCA,
606,030577　日月光富邦0B購01,TW21Z0305775,2021/04/09,上市,,RWSCCA,
607,030578　中鴻元富0A購01,TW21Z0305783,2021/04/09,上市,,RWSCCA,
608,030579　致茂元富11購01,TW21Z0305791,2021/04/09,上市,,RWSCCA,
609,030580　聯發科元富0A購10,TW21Z0305809,2021/04/09,上市,,RWSCCA,
610,030581　聯發科元富11購09,TW21Z0305817,2021/04/09,上市,,RWSCCA,
611,030582　捷敏元富0A購01,TW21Z0305825,2021/04/09,上市,,RWSCCA,
612,030583　安普新元富0B購01,TW21Z0305833,2021/04/09,上市,,RWSCCA,
